Klimatnummer	Mäthöjd (meter över marken)
65075	2.0
	
10:00:00	0
11:00:00	91
12:00:00	378
13:00:00	469
14:00:00	3040
15:00:00	2691
16:00:00	3582
17:00:00	3571
18:00:00	961
19:00:00	1555
20:00:00	583
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	2069
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3599
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	3600
19:00:00	3600
20:00:00	1522
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	1542
04:00:00	3600
05:00:00	3600
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	3600
19:00:00	3600
20:00:00	1647
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	1727
04:00:00	3600
05:00:00	3600
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	3600
19:00:00	3600
20:00:00	1699
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	1393
04:00:00	3600
05:00:00	3600
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	3600
19:00:00	3600
20:00:00	1189
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	1333
04:00:00	3311
05:00:00	3600
06:00:00	3598
07:00:00	3600
08:00:00	3600
09:00:00	3589
10:00:00	3600
11:00:00	3010
12:00:00	1310
13:00:00	1880
14:00:00	2449
15:00:00	3110
16:00:00	0
17:00:00	381
18:00:00	2314
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	366
09:00:00	0
10:00:00	0
11:00:00	49
12:00:00	31
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	22
09:00:00	933
10:00:00	3420
11:00:00	3600
12:00:00	3550
13:00:00	3600
14:00:00	3533
15:00:00	3423
16:00:00	3064
17:00:00	3481
18:00:00	3349
19:00:00	2958
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	355
15:00:00	116
16:00:00	717
17:00:00	159
18:00:00	1140
19:00:00	6
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	442
08:00:00	0
09:00:00	27
10:00:00	953
11:00:00	1078
12:00:00	1013
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	604
18:00:00	1414
19:00:00	3181
20:00:00	185
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	1211
04:00:00	3600
05:00:00	3600
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	3600
19:00:00	3600
20:00:00	1340
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	1706
05:00:00	2578
06:00:00	3600
07:00:00	3600
08:00:00	3590
09:00:00	3505
10:00:00	3586
11:00:00	3462
12:00:00	1511
13:00:00	2920
14:00:00	3600
15:00:00	3579
16:00:00	3600
17:00:00	3600
18:00:00	3198
19:00:00	1092
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	547
09:00:00	0
10:00:00	0
11:00:00	2
12:00:00	0
13:00:00	3443
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	3600
19:00:00	3338
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	3052
05:00:00	3541
06:00:00	3082
07:00:00	461
08:00:00	2404
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3075
13:00:00	1545
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	1389
05:00:00	0
06:00:00	0
07:00:00	721
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3574
17:00:00	767
18:00:00	661
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	1108
05:00:00	3600
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	3600
19:00:00	3600
20:00:00	598
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	728
15:00:00	2221
16:00:00	2909
17:00:00	741
18:00:00	1906
19:00:00	3098
20:00:00	344
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	203
04:00:00	3600
05:00:00	3600
06:00:00	3600
07:00:00	3600
08:00:00	3522
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	3600
19:00:00	3080
20:00:00	156
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	1237
05:00:00	2344
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	1998
10:00:00	1128
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	3332
05:00:00	3600
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3455
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	698
08:00:00	42
09:00:00	1390
10:00:00	3210
11:00:00	3490
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	3600
19:00:00	3600
20:00:00	230
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	1395
05:00:00	206
06:00:00	1136
07:00:00	3177
08:00:00	3600
09:00:00	3600
10:00:00	2926
11:00:00	0
12:00:00	792
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	31
10:00:00	0
11:00:00	0
12:00:00	214
13:00:00	1924
14:00:00	3449
15:00:00	3600
16:00:00	3600
17:00:00	2193
18:00:00	3283
19:00:00	1809
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	2271
05:00:00	3600
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3571
18:00:00	2952
19:00:00	3484
20:00:00	471
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	392
05:00:00	1460
06:00:00	540
07:00:00	129
08:00:00	0
09:00:00	1423
10:00:00	273
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	3222
07:00:00	857
08:00:00	632
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	2
13:00:00	0
14:00:00	312
15:00:00	1121
16:00:00	27
17:00:00	556
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	315
11:00:00	531
12:00:00	1258
13:00:00	2364
14:00:00	2855
15:00:00	2624
16:00:00	1503
17:00:00	530
18:00:00	97
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	1647
05:00:00	1754
06:00:00	2768
07:00:00	2356
08:00:00	1664
09:00:00	2404
10:00:00	3218
11:00:00	2083
12:00:00	880
13:00:00	1212
14:00:00	1874
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	1578
05:00:00	3600
06:00:00	3597
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	2148
18:00:00	1548
19:00:00	1747
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	549
05:00:00	3186
06:00:00	3136
07:00:00	3276
08:00:00	3600
09:00:00	3351
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	2880
14:00:00	3177
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	3600
19:00:00	2738
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	2369
05:00:00	3543
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	2879
11:00:00	3593
12:00:00	3443
13:00:00	3484
14:00:00	3600
15:00:00	2822
16:00:00	3260
17:00:00	1106
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	349
14:00:00	0
15:00:00	2583
16:00:00	28
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	220
11:00:00	210
12:00:00	1182
13:00:00	2019
14:00:00	3503
15:00:00	3600
16:00:00	3600
17:00:00	459
18:00:00	0
19:00:00	88
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	1621
05:00:00	3600
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3365
11:00:00	1838
12:00:00	1074
13:00:00	788
14:00:00	2378
15:00:00	2996
16:00:00	3375
17:00:00	3600
18:00:00	3600
19:00:00	2205
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	2715
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3497
18:00:00	3600
19:00:00	2168
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	612
05:00:00	0
06:00:00	1362
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3498
13:00:00	3481
14:00:00	2694
15:00:00	2951
16:00:00	3234
17:00:00	3564
18:00:00	3600
19:00:00	376
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	1912
05:00:00	3600
06:00:00	3600
07:00:00	3581
08:00:00	3600
09:00:00	3517
10:00:00	3263
11:00:00	3462
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	3600
19:00:00	860
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	1019
05:00:00	3502
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	1419
11:00:00	0
12:00:00	314
13:00:00	682
14:00:00	0
15:00:00	0
16:00:00	1165
17:00:00	1905
18:00:00	1857
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	1030
07:00:00	2293
08:00:00	3467
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3503
15:00:00	918
16:00:00	3600
17:00:00	3600
18:00:00	3600
19:00:00	43
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	886
07:00:00	1656
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	415
14:00:00	56
15:00:00	327
16:00:00	0
17:00:00	97
18:00:00	306
19:00:00	50
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	1153
05:00:00	1996
06:00:00	445
07:00:00	3007
08:00:00	3600
09:00:00	3600
10:00:00	3575
11:00:00	3077
12:00:00	3600
13:00:00	2610
14:00:00	1314
15:00:00	3198
16:00:00	3306
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	25
07:00:00	825
08:00:00	3200
09:00:00	1932
10:00:00	1768
11:00:00	2028
12:00:00	1796
13:00:00	3145
14:00:00	2015
15:00:00	3387
16:00:00	3364
17:00:00	3343
18:00:00	1201
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	675
06:00:00	162
07:00:00	157
08:00:00	1068
09:00:00	3094
10:00:00	2841
11:00:00	3561
12:00:00	3539
13:00:00	3600
14:00:00	3600
15:00:00	2660
16:00:00	2251
17:00:00	2233
18:00:00	1589
19:00:00	130
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	1152
05:00:00	996
06:00:00	1466
07:00:00	2998
08:00:00	3597
09:00:00	3573
10:00:00	3600
11:00:00	1822
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	1036
08:00:00	936
09:00:00	404
10:00:00	813
11:00:00	0
12:00:00	383
13:00:00	2631
14:00:00	1512
15:00:00	700
16:00:00	910
17:00:00	2205
18:00:00	2934
19:00:00	121
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	466
06:00:00	1780
07:00:00	659
08:00:00	2562
09:00:00	3468
10:00:00	3080
11:00:00	2882
12:00:00	2252
13:00:00	3293
14:00:00	3398
15:00:00	3600
16:00:00	3543
17:00:00	2015
18:00:00	1905
19:00:00	690
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	432
10:00:00	573
11:00:00	205
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	399
13:00:00	468
14:00:00	0
15:00:00	525
16:00:00	11
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	3508
06:00:00	3600
07:00:00	3599
08:00:00	2437
09:00:00	2843
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	3600
19:00:00	38
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	1680
09:00:00	2607
10:00:00	0
11:00:00	632
12:00:00	539
13:00:00	1578
14:00:00	2489
15:00:00	3600
16:00:00	2849
17:00:00	428
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	1448
06:00:00	3051
07:00:00	3351
08:00:00	3600
09:00:00	3326
10:00:00	3594
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	3012
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	22
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	305
15:00:00	2277
16:00:00	1089
17:00:00	359
18:00:00	522
19:00:00	466
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	416
06:00:00	2287
07:00:00	3357
08:00:00	1999
09:00:00	3563
10:00:00	3510
11:00:00	2117
12:00:00	3264
13:00:00	3569
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	3042
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	1642
06:00:00	2872
07:00:00	3600
08:00:00	2102
09:00:00	2555
10:00:00	2899
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	2974
16:00:00	2711
17:00:00	2553
18:00:00	1728
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	1790
09:00:00	122
10:00:00	2350
11:00:00	9
12:00:00	2449
13:00:00	3151
14:00:00	3203
15:00:00	2262
16:00:00	2960
17:00:00	3312
18:00:00	3507
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	3568
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3147
15:00:00	2118
16:00:00	38
17:00:00	0
18:00:00	1092
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	1219
09:00:00	0
10:00:00	1898
11:00:00	348
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	872
16:00:00	50
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	0
10:00:00	0
11:00:00	0
12:00:00	0
13:00:00	0
14:00:00	0
15:00:00	0
16:00:00	0
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	899
10:00:00	2944
11:00:00	946
12:00:00	3032
13:00:00	3332
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3358
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	507
06:00:00	3600
07:00:00	3600
08:00:00	3600
09:00:00	3600
10:00:00	3600
11:00:00	3600
12:00:00	3499
13:00:00	3600
14:00:00	2380
15:00:00	828
16:00:00	265
17:00:00	0
18:00:00	0
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	637
07:00:00	2025
08:00:00	3154
09:00:00	2891
10:00:00	3600
11:00:00	3600
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3576
16:00:00	3597
17:00:00	3600
18:00:00	2024
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	1103
07:00:00	3085
08:00:00	3207
09:00:00	3089
10:00:00	2234
11:00:00	1358
12:00:00	0
13:00:00	857
14:00:00	2512
15:00:00	0
16:00:00	949
17:00:00	1096
18:00:00	778
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	36
07:00:00	0
08:00:00	2524
09:00:00	3344
10:00:00	3600
11:00:00	3273
12:00:00	3594
13:00:00	2741
14:00:00	2680
15:00:00	3020
16:00:00	2844
17:00:00	1569
18:00:00	52
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	2088
07:00:00	2578
08:00:00	3583
09:00:00	1576
10:00:00	199
11:00:00	395
12:00:00	3600
13:00:00	480
14:00:00	798
15:00:00	0
16:00:00	642
17:00:00	839
18:00:00	1043
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	3
09:00:00	4
10:00:00	788
11:00:00	2800
12:00:00	1852
13:00:00	2161
14:00:00	3253
15:00:00	3600
16:00:00	3600
17:00:00	3600
18:00:00	1981
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
23:00:00	0
00:00:00	0
01:00:00	0
02:00:00	0
03:00:00	0
04:00:00	0
05:00:00	0
06:00:00	0
07:00:00	0
08:00:00	0
09:00:00	88
10:00:00	0
11:00:00	1319
12:00:00	3600
13:00:00	3600
14:00:00	3600
15:00:00	3600
16:00:00	3600
17:00:00	3308
18:00:00	57
19:00:00	0
20:00:00	0
21:00:00	0
22:00:00	0
